modified_date,jobcountry,% of job postings
14/5/21,GB,2.22320976
15/5/21,GB,2.219228953
16/5/21,GB,2.212501432
17/5/21,GB,2.208569676
18/5/21,GB,2.203545766
19/5/21,GB,2.194169135
20/5/21,GB,2.182067418
21/5/21,GB,2.171876463
22/5/21,GB,2.156562493
23/5/21,GB,2.149020336
24/5/21,GB,2.140128807
25/5/21,GB,2.136240387
26/5/21,GB,2.132011447
27/5/21,GB,2.135124738
28/5/21,GB,2.138523238
29/5/21,GB,2.149129186
30/5/21,GB,2.152026991
31/5/21,GB,2.156078962
1/6/21,GB,2.161951852
2/6/21,GB,2.171033979
3/6/21,GB,2.172274716
4/6/21,GB,2.170548523
5/6/21,GB,2.167767704
6/6/21,GB,2.167165316
7/6/21,GB,2.165207356
8/6/21,GB,2.161911911
9/6/21,GB,2.159309619
10/6/21,GB,2.160141216
11/6/21,GB,2.164392523
12/6/21,GB,2.167391075
13/6/21,GB,2.171482814
14/6/21,GB,2.175576139
15/6/21,GB,2.175917837
16/6/21,GB,2.176922368
17/6/21,GB,2.179891082
18/6/21,GB,2.182886871
19/6/21,GB,2.190187829
20/6/21,GB,2.195090281
21/6/21,GB,2.198165705
22/6/21,GB,2.202521319
23/6/21,GB,2.204783716
24/6/21,GB,2.205314897
25/6/21,GB,2.207162022
26/6/21,GB,2.199239028
27/6/21,GB,2.19163561
28/6/21,GB,2.185540081
29/6/21,GB,2.177474774
30/6/21,GB,2.178130251
1/7/21,GB,2.177792514
2/7/21,GB,2.173059287
3/7/21,GB,2.175566739
4/7/21,GB,2.180537078
5/7/21,GB,2.184160547
6/7/21,GB,2.189684502
7/7/21,GB,2.18638798
8/7/21,GB,2.183214657
9/7/21,GB,2.181487306
10/7/21,GB,2.17799047
11/7/21,GB,2.172434862
12/7/21,GB,2.168643058
13/7/21,GB,2.163123362
14/7/21,GB,2.16197127
15/7/21,GB,2.158682248
16/7/21,GB,2.158629887
17/7/21,GB,2.152282956
18/7/21,GB,2.148560897
19/7/21,GB,2.144336118
20/7/21,GB,2.141769499
21/7/21,GB,2.134701799
22/7/21,GB,2.133748991
23/7/21,GB,2.128530149
24/7/21,GB,2.130934327
25/7/21,GB,2.13034529
26/7/21,GB,2.129911603
27/7/21,GB,2.128420612
28/7/21,GB,2.134542081
29/7/21,GB,2.133979081
30/7/21,GB,2.134705549
31/7/21,GB,2.134657851
1/8/21,GB,2.133784639
2/8/21,GB,2.133049564
3/8/21,GB,2.134302853
4/8/21,GB,2.129287431
5/8/21,GB,2.123941264
6/8/21,GB,2.119142411
7/8/21,GB,2.115319824
8/8/21,GB,2.114846578
9/8/21,GB,2.114419627
10/8/21,GB,2.112896962
11/8/21,GB,2.114246935
12/8/21,GB,2.114072601
13/8/21,GB,2.112518697
14/8/21,GB,2.112434597
15/8/21,GB,2.109934868
16/8/21,GB,2.107588878
17/8/21,GB,2.104146602
18/8/21,GB,2.095039113
19/8/21,GB,2.094978011
20/8/21,GB,2.094371556
21/8/21,GB,2.092422719
22/8/21,GB,2.089505259
23/8/21,GB,2.087543114
24/8/21,GB,2.085860318
25/8/21,GB,2.09288324
26/8/21,GB,2.094025566
27/8/21,GB,2.097573182
28/8/21,GB,2.099429636
29/8/21,GB,2.103451412
30/8/21,GB,2.105696985
31/8/21,GB,2.112699075
1/9/21,GB,2.113451921
2/9/21,GB,2.115971919
3/9/21,GB,2.11921528
4/9/21,GB,2.12073295
5/9/21,GB,2.121958136
6/9/21,GB,2.123136692
7/9/21,GB,2.119948109
8/9/21,GB,2.117888777
9/9/21,GB,2.115921009
10/9/21,GB,2.111249415
11/9/21,GB,2.110714996
12/9/21,GB,2.105883141
13/9/21,GB,2.101712112
14/9/21,GB,2.09987844
15/9/21,GB,2.099940298
16/9/21,GB,2.097575002
17/9/21,GB,2.096956535
18/9/21,GB,2.098866599
19/9/21,GB,2.102059233
20/9/21,GB,2.106006869
21/9/21,GB,2.105689673
22/9/21,GB,2.1061444
23/9/21,GB,2.107391228
24/9/21,GB,2.111398339
25/9/21,GB,2.107739862
26/9/21,GB,2.107517565
27/9/21,GB,2.106080631
28/9/21,GB,2.111882929
29/9/21,GB,2.114424948
30/9/21,GB,2.118412698
1/10/21,GB,2.120205554
2/10/21,GB,2.125207088
3/10/21,GB,2.130531388
4/10/21,GB,2.134723794
5/10/21,GB,2.132802637
6/10/21,GB,2.132435175
7/10/21,GB,2.131009178
8/10/21,GB,2.130088063
9/10/21,GB,2.136279991
10/10/21,GB,2.136148698
11/10/21,GB,2.138142819
12/10/21,GB,2.142286691
13/10/21,GB,2.144409523
14/10/21,GB,2.147296417
15/10/21,GB,2.151540086
16/10/21,GB,2.149344047
17/10/21,GB,2.151550429
18/10/21,GB,2.154999979
19/10/21,GB,2.156405912
20/10/21,GB,2.159081386
21/10/21,GB,2.162177664
22/10/21,GB,2.163236186
23/10/21,GB,2.16753013
24/10/21,GB,2.170996245
25/10/21,GB,2.171281225
26/10/21,GB,2.172291581
27/10/21,GB,2.171292688
28/10/21,GB,2.167310686
29/10/21,GB,2.165513388
30/10/21,GB,2.163795646
31/10/21,GB,2.1619007
1/11/21,GB,2.162821637
2/11/21,GB,2.166710143
3/11/21,GB,2.171594368
4/11/21,GB,2.178322214
5/11/21,GB,2.184525082
6/11/21,GB,2.190705245
7/11/21,GB,2.195907733
8/11/21,GB,2.202061149
9/11/21,GB,2.20525867
10/11/21,GB,2.20901599
11/11/21,GB,2.213973118
12/11/21,GB,2.211890666
13/11/21,GB,2.211627773
14/11/21,GB,2.21714544
15/11/21,GB,2.218709113
16/11/21,GB,2.2191542
17/11/21,GB,2.217837013
18/11/21,GB,2.216750845
19/11/21,GB,2.219683898
20/11/21,GB,2.217540274
21/11/21,GB,2.213528848
22/11/21,GB,2.211327531
23/11/21,GB,2.209390147
24/11/21,GB,2.211816117
25/11/21,GB,2.213905041
26/11/21,GB,2.216520166
27/11/21,GB,2.222991356
28/11/21,GB,2.223442558
29/11/21,GB,2.226883651
30/11/21,GB,2.230795543
1/12/21,GB,2.235446575
2/12/21,GB,2.241791401
3/12/21,GB,2.245547635
4/12/21,GB,2.251220132
5/12/21,GB,2.260588539
6/12/21,GB,2.266388928
7/12/21,GB,2.275935152
8/12/21,GB,2.283065037
9/12/21,GB,2.287237964
10/12/21,GB,2.295629643
11/12/21,GB,2.295432519
12/12/21,GB,2.298405228
13/12/21,GB,2.302079697
14/12/21,GB,2.308521258
15/12/21,GB,2.317613692
16/12/21,GB,2.331730522
17/12/21,GB,2.345972825
18/12/21,GB,2.367572585
19/12/21,GB,2.382594208
20/12/21,GB,2.4017509
21/12/21,GB,2.416802369
22/12/21,GB,2.43171961
23/12/21,GB,2.443867432
24/12/21,GB,2.454340161
25/12/21,GB,2.470930892
26/12/21,GB,2.486488856
27/12/21,GB,2.49885195
28/12/21,GB,2.512709228
29/12/21,GB,2.531573042
30/12/21,GB,2.556876439
31/12/21,GB,2.575333971
1/1/22,GB,2.591551757
2/1/22,GB,2.610111618
3/1/22,GB,2.627249231
4/1/22,GB,2.644799713
5/1/22,GB,2.653385846
6/1/22,GB,2.649829816
7/1/22,GB,2.647619174
8/1/22,GB,2.635536917
9/1/22,GB,2.619838288
10/1/22,GB,2.609125747
11/1/22,GB,2.591677946
12/1/22,GB,2.57718576
13/1/22,GB,2.564400694
14/1/22,GB,2.558096213
15/1/22,GB,2.55862895
16/1/22,GB,2.561491138
17/1/22,GB,2.559585512
18/1/22,GB,2.560501479
19/1/22,GB,2.562820865
20/1/22,GB,2.564008399
21/1/22,GB,2.566838432
22/1/22,GB,2.559916267
23/1/22,GB,2.55861124
24/1/22,GB,2.551495582
25/1/22,GB,2.546777892
26/1/22,GB,2.536409897
27/1/22,GB,2.532193465
28/1/22,GB,2.517026722
29/1/22,GB,2.523747849
30/1/22,GB,2.526433319
31/1/22,GB,2.52991091
1/2/22,GB,2.532180333
2/2/22,GB,2.538269067
3/2/22,GB,2.539485966
4/2/22,GB,2.550480001
5/2/22,GB,2.549941462
6/2/22,GB,2.545302646
7/2/22,GB,2.550432145
8/2/22,GB,2.550252502
9/2/22,GB,2.54609234
10/2/22,GB,2.545290661
11/2/22,GB,2.541940125
12/2/22,GB,2.539933439
13/2/22,GB,2.541894339
14/2/22,GB,2.537021727
15/2/22,GB,2.535418371
16/2/22,GB,2.531344647
17/2/22,GB,2.525681551
18/2/22,GB,2.52306969
19/2/22,GB,2.515342026
20/2/22,GB,2.511563084
21/2/22,GB,2.509050787
22/2/22,GB,2.503531751
23/2/22,GB,2.503512031
24/2/22,GB,2.50404818
25/2/22,GB,2.504935367
26/2/22,GB,2.510260686
27/2/22,GB,2.51204046
28/2/22,GB,2.512749846
1/3/22,GB,2.519655424
2/3/22,GB,2.524354766
3/3/22,GB,2.528319168
4/3/22,GB,2.534364981
5/3/22,GB,2.541215141
6/3/22,GB,2.547887262
7/3/22,GB,2.556720639
8/3/22,GB,2.56308952
9/3/22,GB,2.570452058
10/3/22,GB,2.575147087
11/3/22,GB,2.574135611
12/3/22,GB,2.569582675
13/3/22,GB,2.564940827
14/3/22,GB,2.560584959
15/3/22,GB,2.559358074
16/3/22,GB,2.54284708
17/3/22,GB,2.528326527
18/3/22,GB,2.513939538
19/3/22,GB,2.500056967
20/3/22,GB,2.486264408
21/3/22,GB,2.472080071
22/3/22,GB,2.454200386
23/3/22,GB,2.451479256
24/3/22,GB,2.450510273
25/3/22,GB,2.452125612
26/3/22,GB,2.454035358
27/3/22,GB,2.454424419
28/3/22,GB,2.456117017
29/3/22,GB,2.457080226
30/3/22,GB,2.458248745
31/3/22,GB,2.459348761
1/4/22,GB,2.458111399
2/4/22,GB,2.457907806
3/4/22,GB,2.459328736
4/4/22,GB,2.45967988
5/4/22,GB,2.459512387
6/4/22,GB,2.45625522
7/4/22,GB,2.452630838
8/4/22,GB,2.449032925
9/4/22,GB,2.441634673
10/4/22,GB,2.42939725
11/4/22,GB,2.415795349
12/4/22,GB,2.40387629
13/4/22,GB,2.397790474
14/4/22,GB,2.392501817
15/4/22,GB,2.389660863
16/4/22,GB,2.392369649
17/4/22,GB,2.399798462
18/4/22,GB,2.405684797
19/4/22,GB,2.413375758
20/4/22,GB,2.417917503
21/4/22,GB,2.422492785
22/4/22,GB,2.426245012
23/4/22,GB,2.430084922
24/4/22,GB,2.429488875
25/4/22,GB,2.428805573
26/4/22,GB,2.426686805
27/4/22,GB,2.400966213
28/4/22,GB,2.397890067
29/4/22,GB,2.392037567
30/4/22,GB,2.386760099
1/5/22,GB,2.381722499
2/5/22,GB,2.381338317
3/5/22,GB,2.381907575
4/5/22,GB,2.406428016
5/5/22,GB,2.402329219
6/5/22,GB,2.404159019
7/5/22,GB,2.40358687
8/5/22,GB,2.405440603
9/5/22,GB,2.399844
10/5/22,GB,2.395335579
11/5/22,GB,2.393187689
12/5/22,GB,2.393786616
13/5/22,GB,2.39021679
14/5/22,GB,2.379645336
15/5/22,GB,2.367229836
16/5/22,GB,2.356875715
17/5/22,GB,2.342978369
18/5/22,GB,2.327348415
19/5/22,GB,2.315626995
20/5/22,GB,2.305093889
21/5/22,GB,2.295383768
22/5/22,GB,2.292412251
23/5/22,GB,2.286244717
24/5/22,GB,2.280290115
25/5/22,GB,2.275775741
26/5/22,GB,2.270198838
27/5/22,GB,2.264063209
28/5/22,GB,2.263236437
29/5/22,GB,2.256172034
30/5/22,GB,2.250375218
31/5/22,GB,2.248534215
1/6/22,GB,2.247444845
2/6/22,GB,2.244866502
3/6/22,GB,2.245384865
4/6/22,GB,2.247181228
5/6/22,GB,2.248388486
6/6/22,GB,2.256078492
7/6/22,GB,2.259838229
8/6/22,GB,2.262075595
9/6/22,GB,2.264242804
10/6/22,GB,2.263410591
11/6/22,GB,2.263292142
12/6/22,GB,2.262738008
13/6/22,GB,2.257116396
14/6/22,GB,2.254333155
15/6/22,GB,2.250543804
16/6/22,GB,2.239635247
17/6/22,GB,2.229787549
18/6/22,GB,2.215985002
19/6/22,GB,2.204228242
20/6/22,GB,2.196612178
21/6/22,GB,2.189564747
22/6/22,GB,2.184920139
23/6/22,GB,2.186950404
24/6/22,GB,2.185852671
25/6/22,GB,2.185509146
26/6/22,GB,2.182654177
27/6/22,GB,2.183307886
28/6/22,GB,2.181856875
29/6/22,GB,2.172672545
30/6/22,GB,2.164260619
1/7/22,GB,2.155008676
2/7/22,GB,2.148046109
3/7/22,GB,2.144363189
4/7/22,GB,2.1363277
5/7/22,GB,2.124883844
6/7/22,GB,2.121770367
7/7/22,GB,2.117873157
8/7/22,GB,2.116396453
9/7/22,GB,2.11422984
10/7/22,GB,2.11238613
11/7/22,GB,2.109406789
12/7/22,GB,2.107837161
13/7/22,GB,2.103158207
14/7/22,GB,2.097360915
15/7/22,GB,2.094928901
16/7/22,GB,2.093726064
17/7/22,GB,2.093016416
18/7/22,GB,2.092715897
19/7/22,GB,2.095474545
20/7/22,GB,2.09862871
21/7/22,GB,2.104028315
22/7/22,GB,2.106819408
23/7/22,GB,2.103327168
24/7/22,GB,2.102227756
25/7/22,GB,2.104096333
26/7/22,GB,2.098456988
27/7/22,GB,2.0916024
28/7/22,GB,2.086853803
29/7/22,GB,2.079253505
30/7/22,GB,2.07907228
31/7/22,GB,2.074107329
1/8/22,GB,2.066369409
2/8/22,GB,2.064496879
3/8/22,GB,2.064409748
4/8/22,GB,2.064641492
5/8/22,GB,2.064263047
6/8/22,GB,2.059799804
7/8/22,GB,2.057938275
8/8/22,GB,2.057681318
9/8/22,GB,2.057795959
10/8/22,GB,2.05898145
11/8/22,GB,2.057002334
12/8/22,GB,2.056233984
13/8/22,GB,2.05070008
14/8/22,GB,2.047169639
15/8/22,GB,2.046440727
16/8/22,GB,2.044494963
17/8/22,GB,2.039864985
18/8/22,GB,2.037747497
19/8/22,GB,2.035026933
20/8/22,GB,2.037583474
21/8/22,GB,2.038800296
22/8/22,GB,2.035984804
23/8/22,GB,2.036023053
24/8/22,GB,2.034241216
25/8/22,GB,2.030163214
26/8/22,GB,2.027638294
27/8/22,GB,2.024185084
28/8/22,GB,2.018487059
29/8/22,GB,2.011439507
30/8/22,GB,2.006070604
31/8/22,GB,2.002127824
1/9/22,GB,2.00032761
2/9/22,GB,2.001922545
3/9/22,GB,2.007190852
4/9/22,GB,2.01034811
5/9/22,GB,2.017003261
6/9/22,GB,2.019636187
7/9/22,GB,2.021118227
8/9/22,GB,2.022246639
9/9/22,GB,2.021593201
10/9/22,GB,2.019724892
11/9/22,GB,2.016146206
12/9/22,GB,2.011547672
13/9/22,GB,2.00656448
14/9/22,GB,2.004896544
15/9/22,GB,2.003339926
16/9/22,GB,1.99970217
17/9/22,GB,1.994944078
18/9/22,GB,1.995665288
19/9/22,GB,1.994246972
20/9/22,GB,1.995088077
21/9/22,GB,1.995090682
22/9/22,GB,1.996012938
23/9/22,GB,1.99820652
24/9/22,GB,2.000327942
25/9/22,GB,2.001674149
26/9/22,GB,1.998685948
27/9/22,GB,1.996023447
28/9/22,GB,1.992191717
29/9/22,GB,1.990311672
30/9/22,GB,1.986721096
1/10/22,GB,1.986270239
2/10/22,GB,1.979650148
3/10/22,GB,1.980860835
4/10/22,GB,1.979048626
5/10/22,GB,1.979207964
6/10/22,GB,1.975185205
7/10/22,GB,1.968291444
8/10/22,GB,1.954440007
9/10/22,GB,1.94301421
10/10/22,GB,1.929441543
11/10/22,GB,1.919653601
12/10/22,GB,1.912638956
13/10/22,GB,1.907265115
14/10/22,GB,1.905888893
15/10/22,GB,1.901277434
16/10/22,GB,1.903536495
17/10/22,GB,1.905964563
18/10/22,GB,1.912440741
19/10/22,GB,1.913983699
20/10/22,GB,1.912836877
21/10/22,GB,1.91067273
22/10/22,GB,1.910732378
23/10/22,GB,1.911002327
24/10/22,GB,1.912525188
25/10/22,GB,1.906867165
26/10/22,GB,1.904201218
27/10/22,GB,1.902741084
28/10/22,GB,1.903297999
29/10/22,GB,1.909653935
30/10/22,GB,1.910982569
31/10/22,GB,1.913656762
1/11/22,GB,1.919392972
2/11/22,GB,1.919909637
3/11/22,GB,1.92090435
4/11/22,GB,1.920278897
5/11/22,GB,1.917800438
6/11/22,GB,1.917929677
7/11/22,GB,1.915429013
8/11/22,GB,1.908816065
9/11/22,GB,1.903528729
10/11/22,GB,1.896715148
11/11/22,GB,1.892616257
12/11/22,GB,1.888042589
13/11/22,GB,1.885435606
14/11/22,GB,1.883356206
15/11/22,GB,1.880936269
16/11/22,GB,1.878463476
17/11/22,GB,1.87490469
18/11/22,GB,1.867183362
19/11/22,GB,1.862628243
20/11/22,GB,1.855969096
21/11/22,GB,1.849052892
22/11/22,GB,1.844530501
23/11/22,GB,1.842764501
24/11/22,GB,1.843518204
25/11/22,GB,1.846411106
26/11/22,GB,1.84905906
27/11/22,GB,1.850535687
28/11/22,GB,1.847700225
29/11/22,GB,1.837586115
30/11/22,GB,1.832977055
1/12/22,GB,1.827227467
2/12/22,GB,1.821238466
3/12/22,GB,1.813636059
4/12/22,GB,1.804706782
5/12/22,GB,1.799918879
6/12/22,GB,1.805487732
7/12/22,GB,1.807620372
8/12/22,GB,1.811321626
9/12/22,GB,1.813828589
10/12/22,GB,1.815348095
11/12/22,GB,1.818297647
12/12/22,GB,1.818062881
13/12/22,GB,1.814256764
14/12/22,GB,1.803200576
15/12/22,GB,1.793834496
16/12/22,GB,1.786500975
17/12/22,GB,1.779108294
18/12/22,GB,1.771717007
19/12/22,GB,1.767392618
20/12/22,GB,1.764074887
21/12/22,GB,1.768746354
22/12/22,GB,1.773992798
23/12/22,GB,1.778513286
24/12/22,GB,1.785081915
25/12/22,GB,1.790818694
26/12/22,GB,1.797400896
27/12/22,GB,1.803461849
28/12/22,GB,1.806361729
29/12/22,GB,1.806707034
30/12/22,GB,1.804954159
31/12/22,GB,1.802682205
1/1/23,GB,1.802283392
2/1/23,GB,1.800679469
3/1/23,GB,1.799081124
4/1/23,GB,1.795931799
5/1/23,GB,1.78736251
6/1/23,GB,1.783996017
7/1/23,GB,1.778361671
8/1/23,GB,1.772736224
9/1/23,GB,1.765149254
10/1/23,GB,1.757041663
11/1/23,GB,1.751731199
12/1/23,GB,1.752846195
13/1/23,GB,1.750889556
14/1/23,GB,1.750576595
15/1/23,GB,1.750921317
16/1/23,GB,1.754145808
17/1/23,GB,1.753007117
18/1/23,GB,1.754247771
19/1/23,GB,1.752845165
20/1/23,GB,1.751948177
21/1/23,GB,1.750211239
22/1/23,GB,1.747403761
23/1/23,GB,1.740840113
24/1/23,GB,1.742812745
25/1/23,GB,1.741318533
26/1/23,GB,1.740502599
27/1/23,GB,1.738986656
28/1/23,GB,1.739580374
29/1/23,GB,1.738889213
30/1/23,GB,1.740678034
31/1/23,GB,1.740863847
1/2/23,GB,1.739871584
2/2/23,GB,1.738731109
3/2/23,GB,1.737191498
4/2/23,GB,1.734160174
5/2/23,GB,1.730957445
6/2/23,GB,1.729018718
7/2/23,GB,1.7263114
8/2/23,GB,1.721828112
9/2/23,GB,1.721210837
10/2/23,GB,1.720878266
11/2/23,GB,1.720790603
12/2/23,GB,1.722038957
13/2/23,GB,1.722329786
14/2/23,GB,1.719992754
15/2/23,GB,1.705960392
16/2/23,GB,1.688296889
17/2/23,GB,1.672564278
18/2/23,GB,1.651478906
19/2/23,GB,1.634896254
20/2/23,GB,1.618507755
21/2/23,GB,1.603145837
22/2/23,GB,1.610972148
23/2/23,GB,1.617670718
24/2/23,GB,1.625832968
25/2/23,GB,1.639090802
26/2/23,GB,1.64761672
27/2/23,GB,1.655024145
28/2/23,GB,1.665412514
1/3/23,GB,1.665848077
2/3/23,GB,1.667534934
3/3/23,GB,1.664815263
4/3/23,GB,1.660614202
5/3/23,GB,1.660879259
6/3/23,GB,1.661527596
7/3/23,GB,1.661909996
8/3/23,GB,1.660788143
9/3/23,GB,1.662334758
10/3/23,GB,1.663320274
11/3/23,GB,1.666302533
12/3/23,GB,1.665208347
13/3/23,GB,1.665188418
14/3/23,GB,1.660885136
15/3/23,GB,1.658573033
16/3/23,GB,1.652983086
17/3/23,GB,1.649482908
18/3/23,GB,1.64685393
19/3/23,GB,1.644091717
20/3/23,GB,1.640189862
21/3/23,GB,1.637675098
22/3/23,GB,1.634775843
23/3/23,GB,1.632739757
24/3/23,GB,1.628124056
25/3/23,GB,1.622194252
26/3/23,GB,1.618443974
27/3/23,GB,1.615613159
28/3/23,GB,1.613064708
29/3/23,GB,1.611874519
30/3/23,GB,1.611556234
31/3/23,GB,1.617516514
1/4/23,GB,1.620919528
2/4/23,GB,1.623216273
3/4/23,GB,1.624495701
4/4/23,GB,1.627561198
5/4/23,GB,1.629194205
6/4/23,GB,1.631579393
7/4/23,GB,1.631731172
8/4/23,GB,1.634940363
9/4/23,GB,1.636462542
10/4/23,GB,1.638883238
11/4/23,GB,1.63953734
12/4/23,GB,1.642982206
13/4/23,GB,1.645602577
14/4/23,GB,1.645333044
15/4/23,GB,1.640089878
16/4/23,GB,1.640230459
17/4/23,GB,1.64032226
18/4/23,GB,1.640213751
19/4/23,GB,1.636720483
20/4/23,GB,1.634238813
21/4/23,GB,1.634623836
22/4/23,GB,1.637575873
23/4/23,GB,1.634450126
24/4/23,GB,1.629962844
25/4/23,GB,1.625342133
26/4/23,GB,1.621166918
27/4/23,GB,1.613599694
28/4/23,GB,1.606077181
29/4/23,GB,1.600887127
30/4/23,GB,1.595435623
1/5/23,GB,1.591927848
2/5/23,GB,1.588478166
3/5/23,GB,1.58411755
4/5/23,GB,1.578262513
5/5/23,GB,1.572657311
6/5/23,GB,1.566566116
7/5/23,GB,1.561960766
8/5/23,GB,1.555694447
9/5/23,GB,1.551162337
10/5/23,GB,1.545995186
11/5/23,GB,1.544200215
12/5/23,GB,1.542924207
13/5/23,GB,1.542042498
14/5/23,GB,1.539510828
15/5/23,GB,1.538785306
16/5/23,GB,1.537906804
17/5/23,GB,1.535001245
18/5/23,GB,1.531676901
19/5/23,GB,1.526739183
20/5/23,GB,1.51955585
21/5/23,GB,1.515325041
22/5/23,GB,1.509474593
23/5/23,GB,1.504397258
24/5/23,GB,1.501221896
25/5/23,GB,1.500500601
26/5/23,GB,1.501249228
27/5/23,GB,1.502510461
28/5/23,GB,1.502066817
29/5/23,GB,1.50170146
30/5/23,GB,1.50001403
31/5/23,GB,1.500818971
1/6/23,GB,1.497734379
2/6/23,GB,1.494459468
3/6/23,GB,1.494143663
4/6/23,GB,1.492922901
5/6/23,GB,1.490674142
6/6/23,GB,1.488188254
7/6/23,GB,1.48745356
8/6/23,GB,1.489449562
9/6/23,GB,1.492684203
10/6/23,GB,1.48927388
11/6/23,GB,1.486923712
12/6/23,GB,1.484760039
13/6/23,GB,1.481250084
14/6/23,GB,1.479164413
15/6/23,GB,1.478562706
16/6/23,GB,1.472894658
17/6/23,GB,1.473358394
18/6/23,GB,1.471744698
19/6/23,GB,1.470147088
20/6/23,GB,1.481549123
21/6/23,GB,1.493954922
22/6/23,GB,1.503432542
23/6/23,GB,1.515408851
24/6/23,GB,1.525750945
25/6/23,GB,1.535756841
26/6/23,GB,1.547301972
27/6/23,GB,1.549482133
28/6/23,GB,1.545450377
29/6/23,GB,1.545041167
30/6/23,GB,1.541007794
1/7/23,GB,1.538989764
2/7/23,GB,1.538705703
3/7/23,GB,1.540711942
4/7/23,GB,1.536196021
5/7/23,GB,1.538419539
6/7/23,GB,1.537654375
7/7/23,GB,1.539096245
8/7/23,GB,1.540615186
9/7/23,GB,1.542499897
10/7/23,GB,1.544813791
11/7/23,GB,1.549596355
12/7/23,GB,1.550993858
13/7/23,GB,1.551577338
14/7/23,GB,1.553391747
15/7/23,GB,1.55600824
16/7/23,GB,1.559260561
17/7/23,GB,1.559168546
18/7/23,GB,1.560032985
19/7/23,GB,1.561171443
20/7/23,GB,1.562882346
21/7/23,GB,1.565942786
22/7/23,GB,1.560306146
23/7/23,GB,1.560737849
24/7/23,GB,1.560028671
25/7/23,GB,1.555996475
26/7/23,GB,1.551030694
27/7/23,GB,1.549034342
28/7/23,GB,1.549910257
29/7/23,GB,1.556292804
30/7/23,GB,1.55746641
31/7/23,GB,1.555407681
1/8/23,GB,1.560265823
2/8/23,GB,1.564638527
3/8/23,GB,1.56726099
4/8/23,GB,1.567347163
5/8/23,GB,1.565756832
6/8/23,GB,1.561373567
7/8/23,GB,1.560038307
8/8/23,GB,1.559041081
9/8/23,GB,1.558061695
10/8/23,GB,1.555997901
11/8/23,GB,1.555548552
12/8/23,GB,1.556244034
13/8/23,GB,1.559165289
14/8/23,GB,1.562744382
15/8/23,GB,1.561627129
16/8/23,GB,1.55491827
17/8/23,GB,1.558188577
18/8/23,GB,1.556134246
19/8/23,GB,1.55605548
20/8/23,GB,1.554628113
21/8/23,GB,1.553947858
22/8/23,GB,1.555560847
23/8/23,GB,1.566466781
24/8/23,GB,1.568464351
25/8/23,GB,1.569570206
26/8/23,GB,1.571861464
27/8/23,GB,1.573701645
28/8/23,GB,1.575021522
29/8/23,GB,1.579733817
30/8/23,GB,1.576594679
31/8/23,GB,1.57284018
1/9/23,GB,1.571208422
2/9/23,GB,1.569569054
3/9/23,GB,1.568576667
4/9/23,GB,1.568389742
5/9/23,GB,1.562431897
6/9/23,GB,1.560565426
7/9/23,GB,1.557748801
8/9/23,GB,1.555765869
9/9/23,GB,1.551580769
10/9/23,GB,1.547175715
11/9/23,GB,1.542684529
12/9/23,GB,1.540300491
13/9/23,GB,1.536272304
14/9/23,GB,1.535343275
15/9/23,GB,1.533482489
16/9/23,GB,1.534639012
17/9/23,GB,1.536566692
18/9/23,GB,1.536711547
19/9/23,GB,1.535996241
20/9/23,GB,1.538285277
21/9/23,GB,1.539633936
22/9/23,GB,1.542008833
23/9/23,GB,1.541529421
24/9/23,GB,1.542198943
25/9/23,GB,1.540788603
26/9/23,GB,1.54166974
27/9/23,GB,1.542440953
28/9/23,GB,1.544222283
29/9/23,GB,1.547920057
30/9/23,GB,1.547877588
1/10/23,GB,1.54662989
2/10/23,GB,1.549735118
3/10/23,GB,1.55222527
4/10/23,GB,1.554709107
5/10/23,GB,1.554889286
6/10/23,GB,1.550308365
7/10/23,GB,1.553446518
8/10/23,GB,1.555306598
9/10/23,GB,1.557331522
10/10/23,GB,1.562010811
11/10/23,GB,1.563925007
12/10/23,GB,1.568003716
13/10/23,GB,1.573035352
14/10/23,GB,1.574849074
15/10/23,GB,1.57666716
16/10/23,GB,1.580023648
17/10/23,GB,1.578621061
18/10/23,GB,1.577865358
19/10/23,GB,1.579119834
20/10/23,GB,1.580177472
21/10/23,GB,1.57529213
22/10/23,GB,1.577121266
23/10/23,GB,1.576806204
24/10/23,GB,1.579365689
25/10/23,GB,1.581381014
26/10/23,GB,1.578229325
27/10/23,GB,1.576935366
28/10/23,GB,1.583594931
29/10/23,GB,1.585502118
30/10/23,GB,1.587619229
31/10/23,GB,1.58861515
1/11/23,GB,1.592673955
2/11/23,GB,1.596725323
3/11/23,GB,1.600176077
4/11/23,GB,1.601975385
5/11/23,GB,1.602965608
6/11/23,GB,1.603907007
7/11/23,GB,1.602195134
8/11/23,GB,1.598504276
9/11/23,GB,1.596426752
10/11/23,GB,1.59563735
11/11/23,GB,1.595889012
12/11/23,GB,1.598101883
13/11/23,GB,1.602152839
14/11/23,GB,1.600486078
15/11/23,GB,1.602061035
16/11/23,GB,1.606173872
17/11/23,GB,1.612488762
18/11/23,GB,1.61513242
19/11/23,GB,1.62061941
20/11/23,GB,1.623602392
21/11/23,GB,1.63211777
22/11/23,GB,1.636505163
23/11/23,GB,1.639741267
24/11/23,GB,1.639628009
25/11/23,GB,1.644228997
26/11/23,GB,1.644729973
27/11/23,GB,1.645729462
28/11/23,GB,1.6483717
29/11/23,GB,1.653804318
30/11/23,GB,1.657483305
1/12/23,GB,1.662106032
